s VOUT
0 0
0,014523729345484857 -3,060094754468449
0,014555368472797998 -2,9215803148518593
0,0146 -2,7296281198098726
0,014606327825462628 -2,6534320637252167
0,014618983476387884 -2,5017401455589448
0,014644294778238398 -2,201806854090733
0,014694917381939425 -1,6163509683804127
0,0147 -1,558719550454195
0,014709999999999999 -1,3724218327579276
0,01473 -1,0047442549200198
0,01477 -0,2954980481765015
0,0148 0,20538883552204656
0,014808 0,36659902706582403
0,014824 0,6706088164887579
0,014856000000000001 1,148578246544518
0,0149 1,3213792081821019
0,0149064 1,3223757995520529
0,0149192 1,3223657377253561
0,014944800000000001 1,3199038250579793
0,014996000000000002 1,313837446289634
0,015 1,3133599524089932
0,015007999999999994 1,312405630147021
0,015023999999999982 1,3104982084597172
0,015055999999999958 1,306691476463857
0,0151 1,3014751596971987
0,015106399999999996 1,3007183781816483
0,015119199999999985 1,2992056950172954
0,015144799999999967 1,2961856033498038
0,01519599999999993 1,2901664567845077
0,0152 1,2896973906341063
0,01520800000000014 1,2887601099928383
0,01522400000000042 1,2868869090765824
0,015256000000000979 1,2831486527328124
0,0153 1,2780260617296895
0,01530640000000011 1,277282712172136
0,015319200000000335 1,2757961741441248
0,015344800000000783 1,2728156080939197
0,015396000000001677 1,2652328232378123
0,0154 1,264043920384157
0,015407999999996647 1,2596942994893134
0,015423999999989939 1,2322970286840862
0,015455999999976523 0,9423404206167276
0,0155 0,1193144236382064
0,015506399999997316 -0,0074268857328750925
0,01551919999999195 -0,2658256767507669
0,015544799999981217 -0,7942894663152196
0,015595999999959753 -1,8731400140619034
0,0156 -1,9577590300940575
0,015608000000080492 -2,065430974208876
0,015624000000241476 -2,2808114366492007
0,015656000000563445 -2,7092537482652963
0,0157 -3,2925424495347237
0,015706400000064392 -3,31034870596494
0,015719200000193178 -3,345861984001709
0,015744800000450754 -3,4162280337929474
0,015796000000965905 -3,554564016549959
0,0158 -3,565237337416082
0,015807999998068194 -3,5109518956507757
0,015823999994204578 -3,4029033985166084
0,015855999986477347 -3,189256113928236
0,0159 -2,9009160709695587
0,015906399998454553 -2,8053221440450846
0,01591919999536366 -2,6150572060622017
0,015944799989181878 -2,239120505530449
0,015995999976818307 -1,5067543938449082
0,016 -1,4508051773136368
0,016008000046363387 -1,2859025609865344
0,01602400013909016 -0,9598500152471805
0,016056000324543705 -0,3272206430064059
0,0161 0,4785888284087713
0,01610640003709071 0,6057593677051624
0,016119200111272127 0,8445142809913531
0,016144800259634964 1,2118844995227054
0,016196000556360637 1,3642245893576606
0,0162 1,3641547885090668
0,016207998887278724 1,3635844311945937
0,016223996661836174 1,3618972029185301
0,016255992210951073 1,3580253819204153
0,0163 1,3526078158548585
0,01630639910982298 1,3518214376037236
0,01631919732946894 1,3502495713012765
0,016344793768760857 1,3471112840862718
0,016395986647344696 1,3408565272143131
0,0164 1,340367404676963
0,01640802670531061 1,3393900511379215
0,01642408011593183 1,3374367692657327
0,01645618693717427 1,3335387449907676
0,0165 1,3282378093349136
0,01650642136424849 1,3274628889436895
0,016519264092745466 1,325913951854049
0,016544949549739417 1,322821492836863
0,016596320463727318 1,3166580808588784
0,0166 1,3162177001257351
0,016607359072545364 1,3153375876049096
0,016622077217636092 1,3135778915180205
0,016651513507817548 1,310049265061061
0,0167 1,3025824894917486
0,01670588725803629 1,3002330007332406
0,016717661774108872 1,289670857115656
0,01674121080625404 1,1820764272075481
0,016788308870544368 0,4153333574936075
0,0168 0,1698487028864994
0,016809419612858065 -0,02615281510170991
0,0168282588385742 -0,42851782315124726
0,01686593729000646 -1,255239964999562
0,0169 -2,0104328246589342
0,01690753569028645 -2,1216330387752613
0,016922607070859356 -2,342429315512817
0,016952749832005166 -2,781753517471294
0,017 -3,4635672452798762
0,017006028552229165 -3,4850544303437645
0,017018085656687488 -3,5278728939542967
0,017042199865604138 -3,612788798581166
0,017090428283437435 -3,7799604260376287
0,0171 -3,812717267146687
0,01710964568356666 -3,7473013334115834
0,01712893705069998 -3,6172197552180747
0,01716751978496662 -3,360550897584083
0,0172 -3,1481584562306923
0,017207716546853328 -3,0266706985680507
0,017223149640559984 -2,7850764937288055
0,017254015827973295 -2,3088124351782944
0,0173 -1,6174918578306419
0,017306173237482663 -1,4794602702866084
0,017318519712447987 -1,2055812537309623
0,017343212662378635 -0,6692734890587667
0,01739259856223993 0,33822083163165345
0,0174 0,4780706625149415
0,017409877179972257 0,6836266221727333
0,017429631539916775 1,0483036157662204
0,017469140259805813 1,395141438551131
0,0175 1,4091908207894066
0,01750790174397781 1,4085055771758048
0,017523705231933424 1,4067053849404192
0,017555312207844655 1,4027293988227476
0,0176 1,3970454111704624
0,017606321395182246 1,39624304331297
0,01761896418554674 1,394639215988369
0,017644249766275724 1,3914370664299045
0,017694820927733692 1,385054778083219
0,0177 1,3844028134966806
0,01771 1,383145408600694
0,01773 1,3806328828531367
0,017769999999999998 1,3756215112177126
0,0178 1,3718749251597038
0,017808 1,3708779230141337
0,017824 1,3688853674402535
0,017856 1,364908934353667
0,0179 1,3594601264940165
0,0179064 1,3586695677997802
0,0179192 1,3570891576584991
0,0179448 1,3539298070596546
0,017996 1,3470495822596937
